address,type,rooms,bathrooms,area,floor,year_built,finishing,view,price
"Fifth Neighborhood, El Oubour",House / Home,2,2,215 ,2030,Super lux,Side Street,,"1,500,000"
"Second Neighborhood, El Oubour",Apartments,3,3,217 ,1,2017,Semi Finished,Main Street,"1,000,000"
"Fifth Neighborhood, El Oubour",Town House,3,4,227 ,2020,Extra super lux,Garden,,"5,294,762"
بجوار الطريق الرئيسي,Furnished Apartment,3,2,200 ,2,2015,Super lux,Main Street,"1,800,000"
بجوار الطريق الرئيسي,Apartments,3,2,225 ,2,2014,Super lux,Main Street,"2,200,000"
El Obour,Twin House,3,4,255 ,2021,Semi Finished,Garden,,"7,872,000"
El Obour,Villas,5,6,335 ,2021,Semi Finished,Main Street,,"3,678,000"
مدينة العبور منطقة نزهة العبور,Apartments,3,2,200 ,2,2013,Super lux,Side Street,"1,000,000"
"Youth Housing, El Oubour",Apartments,2,1,70 ,2,2008,Lux,Side Street,"380,000"
"First Industrial Zone, Industrial Zones",Industrial Land,,,2000 ,Main Street,,,,"30,000,000"
"First Neighborhood, El Oubour",Apartments,3,2,180 ,4,2010,Super lux,Main Street,"900,000"
"Seventh Neighborhood, El Oubour",Apartment with Garden,2,2,105 ,1,2014,Super lux,Main Street,"900,000"
"Entertainment District, El Oubour",Apartments,3,3,280 ,2,2009,Super lux,Pool,"1,500,000"
بجوار الطريق الرئيسي,Apartments,5,3,280 ,2,2014,Super lux,Main Street,"1,700,000"
بجوار الطريق الرئيسي,Apartments,3,2,260 ,1,2015,Super lux,Main Street,"1,500,000"
"Sixth Neighborhood, El Oubour",Duplex,4,3,400 ,1,2019,Semi Finished,Side Street,"1,400,000"
بجوار الطريق الرئيسي,Apartments,3,2,200 ,2,2015,Without Finish,Main Street,"800,000"
"Fifth Neighborhood, El Oubour",Villas,6,3,228 ,2021,Without Finish,Garden,,"3,915,300"
"First Industrial Zone, Industrial Zones",Commercial,,,200 ,Super lux,Main Street,,,"3,200,000"
"Rock Ville Compound - Al Batal, Compounds in El Obour City",Villas,7,4,225 ,2021,Without Finish,Garden,,"4,618,000"
"Golf City, El Oubour",Villas,3,2,1750 ,2021,Super lux,Corner,,"15,500,000"
بجوار الطريق الرئيسي,Duplex,3,2,400 ,1,2015,Super lux,Main Street,"2,300,000"
"Fourth Neighborhood, El Oubour",Apartments,3,2,300 ,1,2017,Super lux,Main Street,"2,500,000"
"Rock Ville Compound - Al Batal, Compounds in El Obour City",Villas,7,4,419 ,2021,Without Finish,Garden,,"6,927,210"
بجوار الطريق الرئيسي,Apartments,4,2,160 ,2,2015,Super lux,Main Street,"850,000"
"Sixth Neighborhood, El Oubour",Apartments,3,2,210 ,3,2019,Semi Finished,Side Street,"790,000"
بجوار الطريق الرئيسي,Apartments,3,2,200 ,2,2015,Super lux,Main Street,"1,060,000"
بجوار شارع عباس العقاد,Apartments,3,2,185 ,1,2015,Super lux,Main Street,"1,250,000"
بجوار الطريق الرئيسي,Apartments,3,2,250 ,2,2015,Semi Finished,Main Street,"1,250,000"
"First Neighborhood, El Oubour",Apartments,3,2,250 ,1,2017,Super lux,Main Street,"1,850,000"
"Seventh Neighborhood, El Oubour",Apartment with Garden,5,3,270 ,1,2021,Semi Finished,Main Street,"2,787,500"
"Ninth Neighborhoods, El Oubour",Roof,3,2,160 ,4,2017,Semi Finished,Corner,"850,000"
العبور/العبور الجديدة,Residential Land,,,420000 ,,,,,"150,000,000"
"Fifth Neighborhood, El Oubour",Villas,6,4,228 ,2021,Without Finish,Garden,,"4,147,900"
بجوار الطريق الرئيسي,Apartments,3,1,135 ,2,2013,Super lux,Main Street,"850,000"
بجوار الطريق الرئيسي,Duplex,4,3,360 ,1,2015,Semi Finished,Main Street,"1,100,000"
"Rock Ville Compound - Al Batal, Compounds in El Obour City",Villas,77,4,335 ,2021,Without Finish,Garden,,"5,932,200"
"Seventh Neighborhood, El Oubour",Apartments,3,3,230 ,1,2021,Without Finish,Main Street,"1,500,000"
"Ninth Neighborhoods, El Oubour",Apartment with Garden,3,2,160 ,1,2021,Semi Finished,Garden,"800,000"
"Fifth Neighborhood, El Oubour",Apartments,3,2,140 ,1,2021,Super lux,Side Street,"900,000"
"New Obour, El Oubour",Villas,4,3,640 ,2030,Super lux,Side Street,,"2,100,000"
"Golf City, El Oubour",Apartments,3,2,135 ,1,2021,Semi Finished,Garden,"1,580,000"
"Oraby, El Oubour",Palace,25,8,2000 ,2019,Super lux,Main Street,,"19,000,000"
العبور/العبور,Building,,,900 ,2017,Lux,Other,,"15,000,000"
"Seventh Neighborhood, El Oubour",Villas,5,3,350 ,2013,Super lux,Garden,,"3,300,000"
"Sixth Neighborhood, El Oubour",Apartments,3,2,191 ,2,2020,Extra super lux,Garden,"1,550,000"
"Seventh Neighborhood, El Oubour",Apartments,3,2,200 ,2,Super lux,Main Street,,"1,650,000"
"Sixth Neighborhood, El Oubour",Apartment with Garden,3,3,200 ,1,2030,Semi Finished,Corner,"1,150,000"
بجوار الطريق الرئيسي,Villas,8,3,800 ,3,2015,Super lux,Main Street,"9,000,000"
"Ninth Neighborhoods, El Oubour",Apartments,3,2,210 ,2,2020,Semi Finished,Garden,"1,375,000"
الحى التاسع - مدينة العبور,Duplex,6,5,460 ,Ground,2019,Super lux,Main Street,"2,760,000"
"Ninth Neighborhoods, El Oubour",Full Floor,6,3,450 ,4,2015,Semi Finished,Main Street,"3,200,000"
"Sixth Neighborhood, El Oubour",Apartments,3,3,207 ,2,2021,Semi Finished,Pool,"1,600,000"
"Ninth Neighborhoods, El Oubour",Apartment with Garden,3,2,160 ,1,2021,Semi Finished,Garden,"800,000"
العبور الحى السابع,Separate Villa,11,9,1000 ,2012,Super lux,Garden,,"9,850,000"
"Seventh Neighborhood, El Oubour",Apartment with Garden,2,2,105 ,1,2015,Super lux,Side Street,"900,000"
"Fifth Neighborhood, El Oubour",Separate Villa,25,6,300 ,2017,Super lux,Main Street,,"11,500,000"
بجوار الطريق الرئيسي,Apartments,3,2,175 ,3,2015,Semi Finished,Main Street,"850,000"
"Second Neighborhood, El Oubour",Apartments,3,2,170 ,1,2018,Semi Finished,Garden,"950,000"
بجوار الطريق الرئيسي,Duplex,4,3,360 ,1,2015,Semi Finished,Main Street,"1,400,000"
العبور/العبور,Building,,,900 ,2015,Lux,Side Street,,"15,000,000"
بجوار الطريق الرئيسي,Apartments,3,2,170 ,2,2016,Semi Finished,Corner,"850,000"
"Sixth Neighborhood, El Oubour",Separate Villa,8,6,645 ,2018,Super lux,Main Street,,"6,000,000"
امام حديقه واسعه,Apartments,2,2,200 ,1,2014,Super lux,Main Street,"1,450,000"
"El Oubour, El Oubour",Commercial,,,80 ,Super lux,Main Street,,,"1,200,000"
"First Neighborhood, El Oubour",Building,,,230 ,2020,Extra super lux,Main Street,,"6,000,000"
"Ninth Neighborhoods, El Oubour",Apartments,3,3,220 ,2,2030,Semi Finished,Garden,"1,250,000"
"First Neighborhood, El Oubour",Apartments,4,2,130 ,4,2012,Super lux,Main Street,"650,000"
"Seventh Neighborhood, El Oubour ",Apartments,3,2,152 ,2,2021,Semi Finished,Main Street,"1,442,000"
"Future Housing, El Oubour",Stores,,,21 ,Lux,Side Street,,,"430,000"
بجوار الطريق الرئيسي,Apartments,3,2,150 ,2,2015,Semi Finished,Main Street,"770,000"
"Seventh Neighborhood, El Oubour",Apartments,3,2,160 ,3,2030,Semi Finished,Garden,"1,250,000"
"Sixth Neighborhood, El Oubour",Town House,3,4,196 ,2022,Semi Finished,Garden,,"4,900,000"
"Ninth Neighborhoods, El Oubour",Roof,3,3,250 ,4,2014,Extra super lux,Main Street,"2,000,000"
"Youth Housing, El Oubour",Apartments,2,1,100 ,4,2000,Lux,Garden,"590,000"
"Second Neighborhood, El Oubour",Commercial,,,23 ,Super lux,Other,,,"460,000"
بجوار الطريق الرئيسي,Apartments,3,2,185 ,2,2015,Super lux,Main Street,"1,250,000"
"Sixth Neighborhood, El Oubour",Apartments,4,3,225 ,1,2030,Semi Finished,Main Street,"1,350,000"
"Seventh Neighborhood, El Oubour",Apartments,3,3,215 ,1,2019,Without Finish,,"1,300,000"
"Seventh Neighborhood, El Oubour",Duplex,5,3,540 ,Ground,2012,Extra super lux,Side Street,"3,375,000"
"Ninth Neighborhoods, El Oubour",Building,,,819 ,2019,Without Finish,Main Street,,"8,000,000"
"First Industrial Zone, Industrial Zones",Factory,,,1000 ,2001,Lux,Garden,,"10,000,000"
"Rock Ville Compound - Al Batal, Compounds in El Obour City",Town House,4,3,228 ,2021,Semi Finished,Garden,,"4,187,000"
"Fifth Neighborhood, El Oubour",Town House,4,3,228 ,2021,Semi Finished,Garden,,"3,997,500"
"Third Neighborhood, El Oubour",Furnished Apartment,3,2,180 ,1,2019,Extra super lux,Main Street,"1,700,000"
تطل على حديقه,Apartments,4,2,400 ,1,2015,Without Finish,Main Street,"1,740,000"
"Ninth Neighborhoods, El Oubour",Apartments,3,3,270 ,2,2030,Super lux,Garden,"1,700,000"
"Rock Ville Compound - Al Batal, Compounds in El Obour City",Twin House,5,3,255 ,2021,Semi Finished,Garden,,"4,717,500"
"El Oubour, El Oubour",Twin House,5,3,255 ,2021,Semi Finished,Garden,,"4,618,000"
"El Oubour, El Oubour",Town House,4,3,228 ,2021,Semi Finished,Garden,,"3,914,000"
"Ninth Neighborhoods, El Oubour",Apartments,3,2,170 ,3,2018,Semi Finished,Corner,"850,000"
"Rock Ville Compound - Al Batal, Compounds in El Obour City",Villas,5,3,388 ,2021,Semi Finished,Garden,,"6,340,400"
امام حديقه واسعه,Roof,3,1,350 ,4,2014,Super lux,Garden,"1,250,000"
"Third Neighborhood, El Oubour",Furnished Apartment,3,2,180 ,1,2017,Super lux,Main Street,"1,700,000"
بجوار الطريق الرئيسي,Apartments,3,1,160 ,2,2013,Super lux,Main Street,"1,000,000"
"Third Neighborhood, El Oubour",Apartments,3,1,112 ,2,2030,Without Finish,Main Street,"380,000"
"Second Neighborhood, El Oubour",Full Floor,3,2,250 ,4,2017,Semi Finished,Main Street,"1,000,000"
"Rock Ville Compound - Al Batal, Compounds in El Obour City",Villas,6,4,416 ,2021,Semi Finished,Garden,,"7,348,200"
"Rock Ville Compound - Al Batal, Compounds in El Obour City",Villas,5,3,335 ,2021,Semi Finished,Garden,,"5,634,600"
"Sixth Neighborhood, El Oubour",Duplex,5,4,450 ,Ground,2020,Semi Finished,Side Street,"1,800,000"
"Fifth Neighborhood, El Oubour",Family House,5,3,335 ,2021,Semi Finished,Garden,,"5,932,200"
"Sixth Neighborhood, El Oubour",Apartments,3,2,175 ,1,2020,Super lux,Main Street,"1,050,000"
"Oraby, El Oubour",Farm,,,42000 ,Garden,,,,"18,000,000"
"Sixth Neighborhood, El Oubour",Villas,3,4,227 ,2021,Super lux,Main Street,,"5,675,000"
"New Obour, El Oubour",Residential Land,,,500 ,Main Street,,,,"375,000"
"Sixth Neighborhood, El Oubour",Separate Villa,8,4,250 ,2014,Super lux,Garden,,"7,000,000"
"Entertainment District, El Oubour",Land,,,500 ,Side Street,,,,"2,400,000"
"Fifth Neighborhood, El Oubour",Villas,18,12,620 ,2005,Semi Finished,Side Street,,"5,000,000"
"Ninth Neighborhoods, El Oubour",Apartments,3,2,195 ,3,2021,Super lux,Side Street,"950,000"
"First Industrial Zone, Industrial Zones",Factory,,,3000 ,2010,Main Street,,,"30,000,000"
"Second Neighborhood, El Oubour",Apartments,3,2,250 ,4,2017,Semi Finished,Main Street,"1,000,000"
"Oraby, El Oubour",Villas,5,4,330 ,2012,Extra super lux,,,"8,500,000"
"Second Neighborhood, El Oubour",Apartments,3,3,120 ,2,2024,Semi Finished,Garden,"768,000"
"New Obour, El Oubour",Residential Land,,,500 ,Main Street,,,,"375,000"
"Fifth Neighborhood, El Oubour",Separate Villa,12,8,300 ,2030,Super lux,Side Street,,"8,000,000"
"Heliopolis Hills, Compounds in El Obour City",Separate Villa,5,4,239 ,2030,Semi Finished,Garden,,"4,200,000"
"Seventh Neighborhood, El Oubour",Apartments,3,3,200 ,2,2019,Semi Finished,,"1,300,000"
"Golf City, El Oubour",Duplex,4,2,245 ,1,2013,Semi Finished,Main Street,"2,500,000"
"Ninth Neighborhoods, El Oubour",Apartments,3,3,210 ,2,Semi Finished,Garden,,"1,250,000"
"Seventh Neighborhood, El Oubour",Furnished Apartment,3,2,190 ,1,2012,Extra super lux,Garden,"2,000,000"
"Rock Ville Compound - Al Batal, Compounds in El Obour City",Separate Villa,6,4,456 ,2021,Semi Finished,Garden,,"7,516,400"
"Entertainment District, El Oubour",Apartments,3,3,280 ,2,2011,Super lux,Garden,"1,750,000"
"Golf City, El Oubour",Villas,5,4,3030 ,2030,Super lux,Main Street,,"40,000,000"
"Seventh Neighborhood, El Oubour",Separate Villa,8,4,600 ,2019,Super lux,,,"7,000,000"
"Fifth Neighborhood, El Oubour",Villas,6,4,300 ,2015,Super lux,Main Street,,"9,000,000"
"Sixth Neighborhood, El Oubour",Separate Villa,12,9,1300 ,2011,Semi Finished,Side Street,,"12,000,000"
"First Neighborhood, El Oubour",Apartments,3,1,180 ,2,2000,Super lux,Corner,"850,000"
"Eighth Neighborhood, El Oubour",House / Home,3,3,260 ,2017,Super lux,Main Street,,"4,300,000"
"Oraby, El Oubour",Villas,3,2,350 ,2030,Without Finish,Other,,"6,000,000"
العبور الحي الأول منطقة التمنيمات بجوار مول بندا,Furnished Apartment,3,2,200 ,2,2019,Super lux,Main Street,"1,750,000"
"Youth Housing, El Oubour",Stores,,,20 ,Super lux,,,,"70,000"
"Fifth Neighborhood, El Oubour",Apartments,2,2,175 ,Ground,2021,Super lux,Side Street,"950,000"
"El Oubour, El Oubour",House / Home,3,2,240 ,2021,Super lux,,,"3,000,100"
"El Oubour, El Oubour",Duplex,3,2,186 ,2,2021,Super lux,Side Street,"1,650,000"
"Sixth Neighborhood, El Oubour",Roof,3,3,275 ,3,2008,Super lux,Garden,"1,400,000"
"Fifth Neighborhood, El Oubour",Administrative,8,4,650 ,Ground,2014,Super lux,Main Street,"13,250,000"
"El Oubour, El Oubour",Apartments,3,3,171 ,5,2021,Super lux,Side Street,"800,000"
كمبوند البطل,Apartments,3,2,150 ,2,2020,Semi Finished,,"850,000"
"El Oubour, El Oubour",Apartments,2,1,63 ,4,2021,Super lux,Side Street,"290,000"
"El Oubour, El Oubour",Duplex,4,3,400 ,Ground,2021,Super lux,Side Street,"2,200,000"
"Sixth Neighborhood, El Oubour",Apartments,3,2,198 ,3,2021,Super lux,Side Street,"1,100,000"
"New Obour, El Oubour",Apartments,3,2,140 ,1,2021,Super lux,,"500,000"
"Sixth Neighborhood, El Oubour",Apartments,3,3,225 ,1,2020,Semi Finished,Garden,"1,200,000"
"El Oubour, El Oubour",Apartments,3,2,200 ,2,2021,Super lux,Side Street,"850,000"
جمعيه احمد عرابى . طريق ٤ وسط,Farm,,,42000 ,,,,,"20,000,000"
"New Obour, El Oubour",Land,,,276 ,Corner,,,,"950,000"
"Seventh Neighborhood, El Oubour",Apartments,3,3,230 ,1,2019,Super lux,,"1,850,000"
"Sixth Neighborhood, El Oubour",Separate Villa,9,9,550 ,2018,Semi Finished,Main Street,,"6,500,000"
"El Khanka City, El Khanka",Apartments,3,2,210 ,1,Super lux,Main Street,,"1,350,000"
"Fifth Neighborhood, El Oubour",Apartments,3,1,140 ,2,2017,Without Finish,Main Street,"700,000"
"El Oubour, El Oubour",Apartments,3,1,180 ,3,2021,Super lux,,"700,000"
"Seventh Neighborhood, El Oubour",Duplex,4,4,450 ,Ground,2021,Semi Finished,Main Street,"2,800,000"
"Fifth Neighborhood, El Oubour",Apartments,3,3,200 ,1,2019,Super lux,Garden,"1,350,000"
"Fifth Neighborhood, El Oubour",Apartments,3,2,200 ,Ground,2021,Super lux,,"1,150,000"
"Fifth Neighborhood, El Oubour",Separate Villa,3,3,600 ,2016,Semi Finished,Main Street,,"5,500,000"
"Third Neighborhood, El Oubour",Apartments,3,3,280 ,3,2020,Without Finish,Other,"1,150,000"
الحي الخامس,Apartments,3,1,140 ,2,2012,Super lux,,"1,120,000"
"Ninth Neighborhoods, El Oubour",Apartments,3,2,298 ,2,2019,Semi Finished,Garden,"1,639,000"
"First Neighborhood, El Oubour",Apartments,1,1,70 ,4,2021,Super lux,,"150,000"
"Oraby, El Oubour",Villas,5,3,750 ,Semi Finished,Garden,,,"12,500,000"
"Fourth Neighborhood, El Oubour",Apartments,3,2,180 ,5,2021,Super lux,,"450,000"
"El Oubour, El Oubour",Apartments,2,1,65 ,4,2021,Super lux,Side Street,"333,000"
"First Neighborhood, El Oubour",Villas,4,1,450 ,2021,Super lux,,,"2,700,000"
"Fifth Neighborhood, El Oubour",Apartments,3,1,140 ,1,2021,Super lux,Side Street,"1,100,000"
"Youth Housing, El Oubour",Apartments,2,1,63 ,Ground,2021,Super lux,,"210,000"
"Second Neighborhood, El Oubour",Apartments,3,2,176 ,2,2021,Super lux,,"1,250,000"
"Fourth Neighborhood, El Oubour",Villas,2,2,700 ,2021,Semi Finished,,,"2,800,000"
"Eighth Neighborhood, El Oubour",Apartments,2,1,63 ,1,2021,Super lux,,"310,000"
"Ninth Neighborhoods, El Oubour",Apartments,3,3,215 ,3,2021,Super lux,,"1,350,000"
"Sixth Neighborhood, El Oubour",Apartments,3,3,220 ,2,Semi Finished,Main Street,,"1,150,000"
"New Obour, El Oubour",Apartments,3,1,115 ,1,2020,Super lux,Back,"592,000"
"Seventh Neighborhood, El Oubour",Villas,5,3,600 ,2021,Super lux,,,"8,500,000"
"Ninth Neighborhoods, El Oubour",Apartments,3,3,192 ,2,Semi Finished,,,"840,000"
"Eighth Neighborhood, El Oubour",Apartments,2,1,63 ,2,2018,Extra super lux,Garden,"400,000"
"First Neighborhood, El Oubour",Apartments,2,1,100 ,2,2021,Super lux,,"650,000"
"Seventh Neighborhood, El Oubour",Apartments,3,2,230 ,3,2021,Super lux,,"1,400,000"
"First Neighborhood, El Oubour",Apartments,3,2,200 ,3,Super lux,Main Street,,"925,000"
"Eighth Neighborhood, El Oubour",Apartments,3,2,165 ,3,2021,Super lux,,"1,000,000"
"Seventh Neighborhood, El Oubour",Apartments,3,2,145 ,1,Super lux,Main Street,,"950,000"
"El Oubour, El Oubour",Apartments,3,2,140 ,2,2021,Super lux,,"450,000"
"Ninth Neighborhoods, El Oubour",Apartments,3,2,175 ,3,2021,Super lux,,"875,000"
"Fourth Neighborhood, El Oubour",Full Floor,2,1,640 ,3,2021,Super lux,,"2,200,000"
"Seventh Neighborhood, El Oubour",Apartments,3,2,180 ,1,2022,Semi Finished,Main Street,"1,260,000"
"Ninth Neighborhoods, El Oubour",Apartments,4,3,300 ,1,2020,Semi Finished,Main Street,"1,650,000"
"Industrial B/G, Industrial Zones",Factory,,,2500 ,2002,Super lux,Main Street,,"40,000,000"
"First Neighborhood, El Oubour",Apartments,3,2,205 ,1,Super lux,,,"1,350,000"
"Ninth Neighborhoods, El Oubour",Apartments,2,1,145 ,1,2021,Super lux,,"725,000"
"Ninth Neighborhoods, El Oubour",Apartments,3,1,135 ,2,2017,Super lux,Back,"850,000"
"New Obour, El Oubour",Apartments,1,1,200 ,1,2021,Super lux,,"750,000"
"Ninth Neighborhoods, El Oubour",Apartments,3,2,160 ,1,2016,Super lux,Main Street,"950,000"
"Ninth Neighborhoods, El Oubour",Apartments,3,2,220 ,3,2021,Super lux,,"1,100,000"
"El Oubour, El Oubour",Apartments,2,1,63 ,3,2021,Super lux,,"1,700,000"
"Fifth Neighborhood, El Oubour",Villas,4,3,255 ,2021,Semi Finished,,,"3,900,000"
"Ninth Neighborhoods, El Oubour",Apartments,3,1,40 ,Ground,2021,Super lux,,"1,600,000"
العبور/العبور الجديدة,Residential Land,,,1100 ,,,,,"100,000,000"
"Golf City, El Oubour",Apartments,3,3,210 ,2,2021,Without Finish,Golf,"1,700,000"
"Ninth Neighborhoods, El Oubour",Apartments,3,2,150 ,2,Semi Finished,Garden,,"750,000"
"El Oubour, El Oubour",Apartments,2,2,100 ,Ground,2021,Super lux,,"535,000"
"Golf City, El Oubour",Apartments,3,3,220 ,4,Super lux,,,"1,900,000"
"Entertainment District, El Oubour",Apartments,3,2,175 ,3,2014,Semi Finished,Side Street,"750,000"
"Second Neighborhood, El Oubour",Apartments,2,1,120 ,Ground,2021,Super lux,,"700,000"
"Youth Housing, El Oubour",Apartments,3,1,70 ,3,2021,Super lux,,"390,000"
"Fifth Neighborhood, El Oubour",Duplex,3,2,250 ,1,2018,Super lux,Main Street,"1,600,000"
"Ninth Neighborhoods, El Oubour",Apartments,3,2,240 ,3,2021,Super lux,,"1,600,000"
"Seventh Neighborhood, El Oubour",Apartments,3,2,170 ,1,Super lux,,,"1,350,000"
"Ninth Neighborhoods, El Oubour",Apartments,3,2,190 ,2,Super lux,Main Street,,"1,280,000"
"Seventh Neighborhood, El Oubour",Apartments,3,2,165 ,1,2021,Super lux,,"1,300,000"
"El Oubour, El Oubour",Apartments,2,1,63 ,Ground,2021,Super lux,,"300,000"
"Second Neighborhood, El Oubour",Apartments,3,1,135 ,2,Super lux,,,"750,000"
"El Oubour, El Oubour",Apartments,2,1,63 ,4,2021,Super lux,,"260,000"
"Eighth Neighborhood, El Oubour",Apartments,3,1,90 ,2,2021,Super lux,,"475,000"
"Ninth Neighborhoods, El Oubour",Roof,3,2,165 ,4,2017,Semi Finished,Garden,"850,000"
"Fourth Neighborhood, El Oubour",Villas,10,8,600 ,2021,Super lux,,,"4,000,000"
"Ninth Neighborhoods, El Oubour",Apartments,3,2,200 ,1,Super lux,,,"1,500,000"
"Eighth Neighborhood, El Oubour",Apartments,3,3,218 ,3,2021,Super lux,,"1,308,000"
Obour,Apartments,4,3,250 ,3,2019,Extra super lux,Main Street,"1,800,000"
"Fourth Neighborhood, El Oubour",Duplex,5,2,400 ,2,2021,Super lux,,"1,800,000"
العبور/الحي الأول,Apartments,2,1,85 ,2010,Lux,,,"310,000"
Obour,Apartments,4,3,203 ,2,2019,Extra super lux,Main Street,"1,461,600"
"First Industrial Zone, Industrial Zones",Factory,,,3000 ,2021,Super lux,,,"18,500,000"
مكرم عبيد، مدينة نصر,Apartments,,,170 ,Main Street,,,,"800,000"
Obour,Apartments,3,2,152 ,4,2019,Extra super lux,Main Street,"1,094,400"
"Entertainment District, El Oubour",Apartments,2,1,65 ,2,2021,Super lux,,"350,000"
"First Neighborhood, El Oubour",Apartments,2,1,115 ,1,2021,Super lux,,"550,000"
"Seventh Neighborhood, El Oubour",Apartments,3,3,220 ,1,2021,Without Finish,Main Street,"1,320,000"
"Sixth Neighborhood, El Oubour",Apartments,3,2,175 ,2,2012,Lux,,"900,000"
"Seventh Neighborhood, El Oubour",Apartments,3,3,235 ,2,Semi Finished,Main Street,,"1,500,000"
"Ninth Neighborhoods, El Oubour",Stores,,,40 ,Super lux,,,,"1,300,000"
"Youth Housing, El Oubour",Stores,,,18 ,Super lux,,,,"1,650,000"
"El Oubour, El Oubour",Apartments,3,2,130 ,Ground,Super lux,,,"165,000"
"Dar Misr, Compounds in El Obour City",Apartment with Garden,2,1,100 ,1,2021,Super lux,Corner,"670,000"
"Youth Housing, El Oubour",Apartments,2,1,100 ,Ground,Super lux,Side Street,,"440,000"
"Sixth Neighborhood, El Oubour",Separate Villa,3,2,220 ,2021,Super lux,,,"1,000,000"
"Eighth Neighborhood, El Oubour",Stores,,,65 ,Super lux,,,,"1,430,000"
"First Neighborhood, El Oubour",Apartments,2,1,85 ,3,2021,Super lux,,"380,000"
"Seventh Neighborhood, El Oubour",Apartments,10,10,590 ,Ground,2021,Super lux,,"5,200,000"
"First Neighborhood, El Oubour",Apartments,2,1,125 ,3,2021,Super lux,,"520,000"
"Fourth Neighborhood, El Oubour",Villas,3,3,652 ,2021,Super lux,,,"4,500,000"
"Oraby, El Oubour",Palace,18,12,2000 ,2017,Super lux,Pool,,"19,000,000"
Obour,Apartments,3,2,160 ,2,2019,Extra super lux,Main Street,"1,152,000"
"First Neighborhood, El Oubour",Apartments,3,2,185 ,Ground,2021,Super lux,,"925,000"
Obour,Apartments,3,2,171 ,2,2019,Extra super lux,Main Street,"1,231,200"
"Ninth Neighborhoods, El Oubour",Apartments,3,3,275 ,2,Super lux,,,"1,000,800"
"Sixth Neighborhood, El Oubour",Apartments,3,2,220 ,2,Super lux,,,"1,500,000"
"First Neighborhood, El Oubour",Roof,2,2,300 ,4,2009,Extra super lux,Other,"1,600,000"
"First Neighborhood, El Oubour",Penthouse,2,2,300 ,4,2007,extra_super_lux,Other,"1,700,000"
"El Oubour, El Oubour",Separate Villa,3,3,400 ,Super lux,,,,"3,000,000"
"Third Neighborhood, El Oubour",Apartment with Garden,2,2,130 ,Ground,2016,Super lux,Garden,"750,000"
"Seventh Neighborhood, El Oubour",Apartments,3,2,225 ,2,2021,Super lux,,"2,300,000"
"Ninth Neighborhoods, El Oubour",Building,,,2000 ,2017,Super lux,Garden,,"14,000,000"
"Ninth Neighborhoods, El Oubour",Apartments,3,3,200 ,3,2021,Super lux,Side Street,"1,100,000"
"El Oubour, El Oubour",Apartments,2,1,100 ,Ground,2021,Super lux,,"120,000"
"El Oubour, El Oubour",Apartments,3,1,160 ,4,2021,Super lux,,"475,000"
"Entertainment District, El Oubour",Apartments,2,1,63 ,2,2021,Super lux,,"330,000"
"Entertainment District, El Oubour",Villas,5,4,300 ,Extra super lux,Main Street,,,"15,000,000"
"Eighth Neighborhood, El Oubour",Apartments,3,2,186 ,2,Extra super lux,Garden,,"900,000"
"Eighth Neighborhood, El Oubour",Apartments,3,3,218 ,3,Super lux,,,"1,350,000"
"Youth Housing, El Oubour",Apartments,2,1,110 ,2,2021,Super lux,,"490,000"
"Golf City, El Oubour",Villas,10,10,520 ,2015,Without Finish,Golf,,"15,000,000"
"Golf City, El Oubour",Villas,10,10,520 ,2015,Without Finish,Golf,,"15,000,000"
"Third Neighborhood, El Oubour",Apartments,4,2,500 ,Ground,2030,Extra super lux,Main Street,"2,500,000"
"Golf City, El Oubour",Apartments,3,3,160 ,Ground,2021,Semi Finished,,"1,300,000"
"Ninth Neighborhoods, El Oubour",Furnished Apartment,6,5,460 ,Ground,2010,Super lux,Main Street,"2,760,000"
"Sixth Neighborhood, El Oubour",Apartments,3,2,217 ,2,2021,Without Finish,Pool,"1,420,000"
"Third Neighborhood, El Oubour",Apartments,3,2,160 ,Ground,2021,Super lux,,"960,000"
"Third Neighborhood, El Oubour",Apartments,4,2,500 ,Ground,2018,Super lux,Main Street,"2,500,000"
"Ninth Neighborhoods, El Oubour",Apartments,3,3,200 ,2,2017,Semi Finished,Side Street,"950,000"
"Eighth Neighborhood, El Oubour",Apartments,2,1,100 ,2,2021,Super lux,,"500,000"
"Third Neighborhood, El Oubour",Apartments,2,1,120 ,3,2021,Super lux,,"630,000"
"New Obour, El Oubour",Land,,,276 ,Corner,,,,"950,000"
"Ninth Neighborhoods, El Oubour",Apartments,3,2,180 ,3,2014,Super lux,Garden,"1,250,000"
"El Oubour, El Oubour",Apartments,3,2,200 ,3,2021,Super lux,,"670,000"
"Eighth Neighborhood, El Oubour",Apartments,3,2,180 ,3,2021,Super lux,,"1,200,000"
"El Oubour, El Oubour",Apartments,4,3,215 ,7,2021,Super lux,,"550,000"
"Third Neighborhood, El Oubour",Apartments,2,1,100 ,Ground,2021,Super lux,,"850,000"
"New Obour, El Oubour",Farm,,,39000 ,Other,,,,"13,000,000"
"Sixth Neighborhood, El Oubour",Separate Villa,10,10,1000 ,2021,Super lux,,,"8,800,000"
"El Oubour, El Oubour",Apartments,3,1,145 ,2,2021,Super lux,,"450,000"
"El Oubour, El Oubour",Apartments,2,1,70 ,4,2021,Super lux,,"400,000"
"El Oubour, El Oubour",Apartments,3,2,130 ,9,2021,Super lux,,"350,000"
