address,type,rooms,bathrooms,area,floor,year_built,finishing,view,price
"Bis No.8 St., Hadayek El Ahram ",Apartments,3,2,167 ,3,2021,Super lux,,"750,000"
"Area A, Hadayek El Ahram",Apartments,3,3,276 ,3,2021,Super lux,,"1,230,000"
"Area A, Hadayek El Ahram",Apartments,3,2,245 ,4,2021,Semi Finished,,"1,000,000"
"Area H, Hadayek El Ahram",Apartments,3,2,225 ,1,Super lux,Garden,,"1,500,000"
"El-Gaish St., Hadayek El Ahram",Apartments,4,3,335 ,3,2008,Super lux,Main Street,"1,600,000"
"Street 9, Hadayek El Ahram",Apartment with Garden,3,2,240 ,1,2021,Semi Finished,Main Street,"840,000"
"Area T, Hadayek El Ahram",Apartments,3,2,120 ,4,2021,Super lux,,"530,000"
"Area N, Hadayek El Ahram",Apartments,2,2,105 ,3,2021,Super lux,,"460,000"
"Bis No.8 St., Hadayek El Ahram",Apartments,3,2,150 ,6,2021,Super lux,,"700,000"
"Area B, Hadayek El Ahram",Apartments,3,2,130 ,4,2021,Super lux,,"560,000"
"Bis No.8 St., Hadayek El Ahram",Apartments,3,2,125 ,2,2021,Super lux,,"550,000"
"Bis No.8 St., Hadayek El Ahram",Apartments,3,2,120 ,4,2021,Super lux,,"525,000"
"Bis No.8 St., Hadayek El Ahram",Apartments,3,2,350 ,6,2021,Super lux,,"1,050,000"
"Area N, Hadayek El Ahram",Apartments,3,2,145 ,Ground,2021,Super lux,,"750,000"
"El-Gaish St., Hadayek El Ahram",Apartments,3,3,216 ,1,2007,Super lux,Garden,"1,123,000"
"Area Z, Hadayek El Ahram",Furnished Apartment,3,2,151 ,1,2016,semi_finished,Side Street,"600,000"
"Area B, Hadayek El Ahram",Apartments,2,2,200 ,4,2021,Super lux,,"2,200,000"
"Area Z, Hadayek El Ahram",Apartments,3,2,180 ,5,2019,Extra super lux,Side Street,"750,000"
"Ahmos Gate, Hadayek El Ahram",Stores,,,55 ,Lux,Main Street,,,"600,000"
"E Area, Hadayek El Ahram",Apartments,3,2,195 ,3,2010,Semi Finished,Side Street,"735,000"
"Area S, Hadayek El Ahram",Apartments,2,2,155 ,6,2017,Super lux,Back,"750,000"
"Area L, Hadayek El Ahram",Apartments,3,2,225 ,3,2013,Super lux,Main Street,"1,125,000"
منطقة ج، حدائق الأهرام,Apartment with Garden,2,1,110 ,Ground,2015,Super lux,Garden,"1,100,000"
"Area G, Hadayek El Ahram",Apartments,2,2,110 ,Ground,2021,Super lux,,"450,000"
حدائق الاهرام البوابة الرابعة منطقة ن,Apartments,3,2,175 ,3,2015,Super lux,Main Street,"900,000"
"Ahmos Gate, Hadayek El Ahram",Duplex,3,3,300 ,2006,Super lux,Main Street,,"3,000,000"
"Area A, Hadayek El Ahram",Apartments,3,3,182 ,3,2015,Super lux,Side Street,"850,000"
عمارة رقم ٤٣ ص,Apartments,3,3,155 ,3,2018,Semi Finished,Main Street,"580,000"
"Bis No.8 St., Hadayek El Ahram",Apartments,3,2,180 ,Ground,2021,Super lux,,"950,000"
177 G Ahram Gardens,Apartments,3,2,240 ,3,2005,Super lux,Main Street,"1,200,000"
"Bis No.8 St., Hadayek El Ahram",Apartments,3,2,150 ,2,2021,Super lux,,"750,000"
"Area S, Hadayek El Ahram",Apartments,3,2,135 ,3,Super lux,Back,,"550,000"
"Al Mantaka S, Hadayek El Ahram",Apartments,2,1,110 ,4,2014,Lux,Garden,"510,000"
"Al Mantaka S, Hadayek El Ahram",Apartments,3,3,155 ,3,2018,Semi Finished,Side Street,"590,000"
"Bis No.8 St., Hadayek El Ahram",Apartments,3,1,110 ,3,2021,Super lux,,"500,000"
"Area Z, Hadayek El Ahram",Apartments,3,1,155 ,4,2021,Super lux,,"775,000"
ش ح شارع فيلا شمس,Apartments,3,1,170 ,Ground,2013,Super lux,Main Street,"816,000"
"Area G, Hadayek El Ahram",Apartments,3,2,190 ,3,2009,Semi Finished,Side Street,"720,000"
"E Area, Hadayek El Ahram",Apartments,2,2,120 ,Ground,2021,Super lux,,"650,000"
"Area G, Hadayek El Ahram",Apartments,2,1,110 ,5,2021,Super lux,,"490,000"
"E Area, Hadayek El Ahram",Apartments,3,3,185 ,1,2021,Super lux,,"900,000"
"Bis No.8 St., Hadayek El Ahram",Apartments,3,3,180 ,1,2021,Super lux,Side Street,"1,050,000"
"Area B, Hadayek El Ahram",Separate Villa,5,4,660 ,2021,Super lux,,,"2,850,000"
"Area L, Hadayek El Ahram",Apartments,3,2,160 ,1,2021,Super lux,,"720,000"
"Area K, Hadayek El Ahram",Apartments,3,2,200 ,5,Super lux,Main Street,,"950,000"
"Bis No.8 St., Hadayek El Ahram",Furnished Apartment,3,2,136 ,1,2021,Super lux,,"750,000"
"Area B, Hadayek El Ahram",Apartments,2,1,120 ,2,2021,Super lux,,"600,000"
"Bis No.8 St., Hadayek El Ahram",Furnished Apartment,2,2,170 ,2,2021,Super lux,,"800,000"
"Bis No.8 St., Hadayek El Ahram",Duplex,4,4,450 ,Ground,2021,Super lux,,"3,150,000"
"Bis No.8 St., Hadayek El Ahram",Apartments,3,2,161 ,3,2021,Super lux,,"650,000"
"E Area, Hadayek El Ahram",Apartments,3,2,140 ,4,2021,Super lux,,"620,000"
"Bis No.8 St., Hadayek El Ahram",Apartments,3,2,165 ,1,2021,Super lux,,"630,000"
"Area G, Hadayek El Ahram",Apartments,3,1,170 ,Ground,2021,Super lux,,"850,000"
"Area B, Hadayek El Ahram",Furnished Apartment,3,2,210 ,Ground,2021,Super lux,,"1,250,000"
"Area Z, Hadayek El Ahram",Apartments,2,1,124 ,3,2021,Super lux,,"580,000"
"Area N, Hadayek El Ahram",Duplex,3,3,256 ,4,2021,Super lux,,"700,000"
"Bis No.8 St., Hadayek El Ahram",Apartments,3,2,195 ,1,2021,Super lux,,"850,000"
"Area Z, Hadayek El Ahram",Apartments,3,2,185 ,1,2021,Super lux,,"900,000"
"Area N, Hadayek El Ahram",Apartments,3,3,165 ,5,2015,Super lux,Corner,"660,000"
"Area M, Hadayek El Ahram",Separate Villa,4,7,400 ,2008,Super lux,Main Street,,"28,500,000"
"E Area, Hadayek El Ahram",Apartments,3,1,145 ,4,2012,Super lux,Side Street,"680,000"
"E Area, Hadayek El Ahram",Apartments,3,2,155 ,2,2021,Super lux,,"590,000"
"Area A, Hadayek El Ahram",Apartments,3,2,200 ,1,2007,Super lux,Main Street,"1,150,000"
"Bis No.8 St., Hadayek El Ahram",Apartment with Garden,3,2,175 ,Ground,2021,Super lux,,"1,050,000"
منطقة ك,Apartments,3,2,180 ,3,2010,Super lux,Main Street,"750,000"
"Area B, Hadayek El Ahram",Apartments,3,2,232 ,2,2021,Super lux,,"750,000"
"Area G, Hadayek El Ahram",Apartments,3,,280 ,1,2005,Extra super lux,,"1,450,000"
"Bis No.8 St., Hadayek El Ahram",Apartments,3,2,190 ,4,2006,Extra super lux,Main Street,"800,000"
"Area L, Hadayek El Ahram",Apartments,3,2,170 ,2,2021,Super lux,,"850,000"
